fat,calories,protein,rating,sodium,len_directions,len_ingredients,cluster
1.0,42.0,1.0,0.0,724.0,2,6,11
2.0,44.0,2.0,5.0,31.0,1,6,14
8.0,238.0,2.0,4.375,8.0,2,11,0
14.0,307.0,25.0,4.375,506.0,2,9,12
28.0,853.0,31.0,3.75,1677.0,3,8,5
27.0,260.0,1.0,3.75,180.0,2,13,0
0.0,203.0,1.0,5.0,3.0,3,7,14
5.0,252.0,6.0,3.75,1792.0,1,7,11
4.0,68.0,3.0,0.0,120.0,3,8,11
9.0,320.0,6.0,3.75,126.0,8,21,0
13.0,343.0,9.0,4.375,57.0,5,7,0
189.0,3257.0,171.0,3.75,3094.0,5,17,9
49.0,625.0,36.0,4.375,1016.0,3,12,12
13.0,231.0,25.0,5.0,2312.0,2,5,5
26.0,830.0,50.0,4.375,858.0,2,13,5
35.0,577.0,3.0,4.375,14.0,4,3,0
14.0,169.0,7.0,2.5,171.0,11,26,8
6.0,151.0,2.0,4.375,16.0,2,8,0
14.0,156.0,2.0,5.0,10.0,1,6,0
1.0,214.0,2.0,5.0,70.0,1,6,14
15.0,350.0,11.0,5.0,382.0,3,18,0
22.0,427.0,38.0,4.375,330.0,3,8,12
36.0,397.0,1.0,1.25,957.0,1,4,11
35.0,933.0,56.0,4.375,218.0,3,15,5
15.0,288.0,9.0,3.125,406.0,3,7,0
8.0,450.0,17.0,4.375,1552.0,5,15,5
16.0,230.0,2.0,4.375,206.0,5,11,0
19.0,323.0,19.0,3.75,640.0,3,9,12
29.0,618.0,28.0,5.0,186.0,11,13,8
24.0,398.0,27.0,3.75,969.0,2,10,12
39.0,591.0,48.0,4.375,2102.0,6,12,5
4.0,65.0,4.0,3.75,106.0,3,11,0
31.0,536.0,41.0,4.375,645.0,3,12,12
0.0,160.0,1.0,3.75,19.0,1,4,14
226.0,2502.0,86.0,4.375,2422.0,7,25,9
0.0,10.0,0.0,0.0,12.0,2,13,14
100.0,2477.0,107.0,5.0,5771.0,6,8,9
0.0,77.0,0.0,4.375,208.0,1,7,0
36.0,862.0,35.0,4.375,1571.0,2,9,5
20.0,320.0,10.0,4.375,192.0,5,11,0
14.0,194.0,5.0,3.75,184.0,4,6,0
2.0,51.0,2.0,5.0,153.0,4,9,0
0.0,36.0,1.0,3.125,26.0,2,4,14
116.0,1617.0,17.0,4.375,1468.0,1,7,5
62.0,949.0,13.0,4.375,489.0,9,8,8
24.0,419.0,5.0,4.375,68.0,7,19,0
63.0,916.0,46.0,3.125,178.0,3,12,12
31.0,341.0,11.0,4.375,3526.0,4,13,5
1.0,87.0,3.0,3.75,305.0,1,7,0
0.0,193.0,2.0,5.0,7.0,1,5,14
18.0,379.0,15.0,4.375,628.0,5,7,12
0.0,19.0,1.0,3.125,1.0,1,4,14
5.0,82.0,8.0,5.0,24.0,3,8,0
0.0,138.0,0.0,2.5,1.0,3,4,14
25.0,630.0,13.0,3.75,6.0,4,10,0
52.0,743.0,63.0,4.375,800.0,3,7,5
20.0,497.0,12.0,4.375,283.0,3,9,0
35.0,479.0,17.0,4.375,309.0,7,11,12
21.0,399.0,40.0,3.125,319.0,4,10,12
21.0,750.0,35.0,4.375,205.0,4,10,5
18.0,454.0,4.0,3.125,363.0,3,18,0
36.0,743.0,34.0,5.0,1699.0,5,7,5
11.0,238.0,6.0,3.125,83.0,3,11,0
23.0,512.0,59.0,4.375,652.0,2,10,12
2.0,70.0,3.0,4.375,146.0,1,11,0
7.0,110.0,3.0,3.75,10.0,1,7,0
4.0,63.0,2.0,0.0,4.0,1,5,11
17.0,510.0,58.0,4.375,2213.0,1,13,5
0.0,66.0,0.0,5.0,195.0,3,6,0
201.0,2378.0,87.0,3.75,341.0,5,13,9
23.0,1091.0,21.0,3.125,94.0,2,8,5
17.0,249.0,3.0,0.0,197.0,6,6,11
2.0,134.0,9.0,4.375,415.0,3,11,0
75.0,902.0,30.0,4.375,1265.0,2,10,5
48.0,582.0,35.0,4.375,105.0,4,8,12
9.0,428.0,31.0,4.375,96.0,3,8,5
9.0,256.0,4.0,4.375,2.0,3,6,0
11.0,298.0,34.0,3.75,1607.0,2,13,12
9.0,187.0,17.0,4.375,482.0,8,8,8
18.0,324.0,6.0,3.75,155.0,5,8,0
5.0,76.0,2.0,3.75,153.0,4,5,0
20.0,228.0,11.0,2.5,565.0,1,4,12
46.0,979.0,69.0,4.375,681.0,5,13,5
35.0,352.0,6.0,3.75,27.0,1,6,12
32.0,436.0,10.0,4.375,725.0,2,13,12
42.0,856.0,49.0,4.375,114.0,2,7,5
22.0,336.0,18.0,4.375,784.0,2,10,12
55.0,802.0,39.0,3.75,146.0,4,12,12
11.0,238.0,4.0,3.75,75.0,6,10,0
19.0,372.0,8.0,3.75,55.0,3,6,0
18.0,312.0,8.0,4.375,326.0,3,10,0
8.0,102.0,1.0,4.375,1913.0,5,11,11
303.0,3618.0,132.0,3.125,1881.0,7,15,9
24.0,426.0,17.0,4.375,530.0,4,12,12
14.0,392.0,56.0,3.75,152.0,1,11,12
59.0,860.0,75.0,4.375,380.0,2,7,5
41.0,441.0,7.0,3.75,301.0,8,11,8
26.0,340.0,9.0,5.0,321.0,3,13,0
4.0,89.0,3.0,3.125,9.0,2,6,0
50.0,790.0,34.0,3.75,2095.0,1,11,5
10.0,329.0,18.0,3.75,1618.0,1,12,12
27.0,477.0,5.0,3.75,215.0,4,6,0
6.0,201.0,6.0,3.75,515.0,1,7,0
11.0,142.0,5.0,4.375,29.0,3,4,0
5.0,254.0,17.0,4.375,97.0,2,11,12
7.0,191.0,5.0,0.0,595.0,3,11,11
1.0,24.0,4.0,4.375,87.0,6,11,0
8.0,155.0,6.0,0.0,962.0,5,8,11
19.0,264.0,12.0,4.375,231.0,5,9,0
0.0,89.0,1.0,5.0,2.0,1,7,14
62.0,1585.0,224.0,4.375,1452.0,4,16,4
4.0,95.0,0.0,2.5,437.0,2,5,11
80.0,809.0,9.0,5.0,71.0,1,4,5
45.0,942.0,20.0,3.75,430.0,11,17,8
14.0,367.0,41.0,3.75,1306.0,2,14,12
48.0,691.0,47.0,3.125,453.0,6,11,12
47.0,537.0,7.0,5.0,201.0,3,7,12
20.0,306.0,8.0,5.0,57.0,2,4,0
22.0,264.0,5.0,3.75,13.0,2,10,0
9.0,150.0,3.0,4.375,6.0,2,7,0
21.0,583.0,3.0,3.75,282.0,3,20,8
101.0,1476.0,68.0,4.375,1896.0,4,7,5
31.0,395.0,18.0,4.375,514.0,2,8,12
49.0,851.0,43.0,5.0,1100.0,12,24,8
33.0,720.0,36.0,4.375,707.0,1,7,5
13.0,208.0,17.0,0.0,815.0,4,17,8
8.0,139.0,2.0,3.125,416.0,4,8,0
4.0,139.0,1.0,0.0,2943.0,2,9,11
12.0,241.0,5.0,4.375,200.0,3,13,0
29.0,740.0,39.0,4.375,707.0,4,13,5
25.0,430.0,25.0,3.125,1261.0,3,8,12
57.0,846.0,39.0,4.375,851.0,2,7,5
31.0,899.0,72.0,4.375,512.0,5,9,5
80.0,1204.0,86.0,5.0,579.0,5,13,5
6.0,99.0,1.0,5.0,23.0,3,11,0
70.0,1074.0,72.0,4.375,351.0,3,17,5
6.0,106.0,2.0,4.375,448.0,2,11,0
20.0,257.0,5.0,4.375,415.0,4,12,0
0.0,177.0,0.0,5.0,8.0,2,5,14
69.0,939.0,65.0,3.75,2253.0,6,12,5
25.0,695.0,27.0,3.125,1182.0,2,7,5
17.0,252.0,5.0,5.0,201.0,7,13,0
38.0,674.0,15.0,5.0,835.0,6,14,8
58.0,770.0,14.0,3.75,739.0,7,23,8
22.0,498.0,44.0,5.0,229.0,7,20,12
14.0,298.0,15.0,4.375,450.0,2,9,12
19.0,520.0,27.0,5.0,280.0,5,12,5
16.0,179.0,4.0,3.75,855.0,4,13,12
0.0,53.0,1.0,5.0,1.0,2,3,14
1.0,134.0,1.0,2.5,2919.0,2,9,11
18.0,513.0,19.0,5.0,312.0,2,11,8
0.0,196.0,1.0,5.0,17.0,1,7,14
15.0,525.0,13.0,4.375,21.0,21,10,8
48.0,1246.0,150.0,4.375,18898.0,10,18,4
3.0,59.0,4.0,4.375,448.0,1,8,0
10.0,323.0,34.0,4.375,115.0,2,9,12
33.0,428.0,4.0,4.375,230.0,5,12,0
52.0,873.0,29.0,3.75,1452.0,2,7,5
0.0,89.0,0.0,0.0,1.0,1,5,14
13.0,313.0,7.0,4.375,108.0,3,9,0
0.0,27.0,1.0,4.375,389.0,1,6,0
15.0,175.0,7.0,3.75,204.0,3,4,0
3.0,258.0,3.0,5.0,217.0,8,13,0
49.0,769.0,72.0,4.375,549.0,4,12,5
9.0,284.0,12.0,3.75,360.0,2,6,0
29.0,381.0,12.0,3.125,288.0,5,19,8
9.0,223.0,24.0,3.75,1340.0,2,12,12
12.0,215.0,8.0,4.375,521.0,2,5,0
1.0,542.0,4.0,4.375,24.0,2,5,14
1.0,200.0,2.0,4.375,595.0,2,10,12
23.0,461.0,17.0,4.375,1270.0,3,9,12
14.0,207.0,2.0,0.0,117.0,7,15,8
22.0,216.0,2.0,3.75,257.0,3,8,0
1.0,128.0,5.0,5.0,42.0,2,6,0
57.0,950.0,18.0,3.75,613.0,5,9,5
1007.0,22312.0,332.0,3.75,13820.0,4,4,3
23.0,206.0,0.0,4.375,13.0,1,5,0
10.0,189.0,7.0,5.0,137.0,2,9,0
25.0,303.0,2.0,3.75,486.0,3,13,12
8.0,311.0,7.0,0.0,86.0,5,13,8
66.0,1585.0,200.0,4.375,1169.0,5,13,4
0.0,11.0,0.0,4.375,25.0,3,12,14
104.0,1319.0,49.0,4.375,663.0,9,17,5
2.0,30.0,0.0,3.75,8.0,6,12,14
517.0,5368.0,150.0,3.75,829.0,4,8,9
15.0,371.0,10.0,3.75,1258.0,4,7,12
7.0,191.0,2.0,3.75,57.0,3,4,0
17.0,247.0,3.0,5.0,198.0,1,6,0
11.0,263.0,3.0,3.75,123.0,3,12,0
27.0,396.0,28.0,3.125,768.0,2,9,12
37.0,547.0,24.0,4.375,1038.0,3,10,12
83.0,889.0,31.0,4.375,1171.0,2,6,5
0.0,191.0,0.0,5.0,38.0,2,6,14
59.0,596.0,1.0,5.0,447.0,2,5,12
20.0,264.0,15.0,3.75,522.0,5,9,12
31.0,487.0,19.0,5.0,710.0,5,14,12
47.0,617.0,37.0,3.75,730.0,5,14,12
2.0,610.0,10.0,3.125,0.0,2,3,5
4.0,243.0,13.0,3.75,70.0,4,8,0
61.0,981.0,74.0,4.375,873.0,6,13,5
6.0,155.0,18.0,4.375,2513.0,5,16,5
19.0,410.0,22.0,4.375,1282.0,5,8,12
54.0,1084.0,101.0,3.75,338.0,1,7,5
66.0,854.0,52.0,0.0,217.0,3,15,4
4.0,255.0,6.0,5.0,635.0,4,14,0
12.0,316.0,10.0,4.375,436.0,7,10,0
19.0,634.0,66.0,3.125,498.0,3,8,12
50.0,539.0,15.0,4.375,601.0,2,9,12
22.0,390.0,37.0,4.375,318.0,4,15,12
15.0,359.0,9.0,3.125,35.0,2,6,0
33.0,587.0,34.0,3.75,726.0,2,7,12
77.0,1097.0,52.0,4.375,1917.0,5,14,5
10.0,162.0,2.0,0.0,1763.0,6,20,11
1.0,25.0,2.0,3.75,61.0,6,13,14
1.0,13.0,0.0,0.0,25.0,1,4,14
11.0,243.0,17.0,3.75,679.0,2,9,12
111.0,1119.0,3.0,3.75,230.0,4,7,5
37.0,753.0,52.0,3.125,169.0,6,13,12
27.0,585.0,7.0,4.375,46.0,5,17,0
0.0,58.0,5.0,0.0,69.0,2,9,11
65.0,590.0,1.0,3.75,22.0,1,6,12
33.0,418.0,8.0,3.75,363.0,5,17,0
17.0,194.0,2.0,4.375,42.0,1,3,0
45.0,1148.0,75.0,4.375,1779.0,11,18,5
11.0,269.0,4.0,4.375,32.0,7,15,0
26.0,512.0,11.0,3.125,341.0,4,12,0
14.0,128.0,0.0,1.25,3.0,1,5,11
13.0,270.0,6.0,4.375,19.0,2,11,0
21.0,290.0,10.0,4.375,517.0,3,10,12
1.0,45.0,2.0,2.5,334.0,1,12,11
10.0,222.0,25.0,3.125,848.0,1,3,12
130.0,1784.0,138.0,4.375,567.0,3,9,5
14.0,242.0,3.0,3.75,25.0,4,8,0
3.0,41.0,3.0,1.875,81.0,2,9,14
23.0,228.0,4.0,0.0,261.0,3,7,11
0.0,246.0,2.0,4.375,8.0,1,6,14
19.0,565.0,73.0,4.375,3164.0,2,5,5
5.0,187.0,31.0,3.75,812.0,4,11,12
31.0,271.0,0.0,1.875,4.0,1,1,11
22.0,464.0,17.0,3.75,180.0,3,12,12
18.0,265.0,3.0,5.0,123.0,5,7,0
12.0,260.0,7.0,3.75,268.0,5,3,0
6.0,201.0,2.0,3.75,165.0,4,8,0
16.0,271.0,5.0,5.0,68.0,4,8,0
17.0,516.0,50.0,0.0,1197.0,2,12,8
39.0,586.0,17.0,4.375,701.0,2,11,12
3.0,332.0,1.0,4.375,36.0,3,10,14
87.0,1557.0,96.0,3.75,1604.0,6,22,5
48.0,630.0,30.0,3.125,696.0,4,9,12
31.0,595.0,8.0,2.5,176.0,1,6,8
0.0,188.0,1.0,4.375,62.0,3,5,14
30.0,419.0,30.0,4.375,751.0,5,11,12
108.0,1240.0,55.0,5.0,675.0,6,17,5
1.0,26.0,3.0,4.375,117.0,3,12,0
36.0,546.0,35.0,3.125,632.0,3,8,12
25.0,470.0,25.0,4.375,978.0,4,10,12
0.0,568.0,1.0,3.75,14.0,3,5,14
15.0,450.0,4.0,3.125,130.0,2,12,0
0.0,4.0,0.0,4.375,25.0,2,3,14
2.0,205.0,2.0,4.375,749.0,1,7,11
20.0,314.0,4.0,4.375,46.0,5,12,0
16.0,212.0,7.0,3.125,58.0,5,15,0
27.0,914.0,32.0,4.375,1569.0,2,7,5
13.0,240.0,5.0,3.75,19.0,3,7,0
36.0,549.0,42.0,5.0,393.0,5,7,12
64.0,875.0,17.0,4.375,430.0,3,9,5
13.0,302.0,6.0,4.375,316.0,3,10,0
19.0,483.0,45.0,3.75,878.0,14,17,8
0.0,27.0,1.0,0.0,168.0,1,6,11
63.0,886.0,70.0,3.125,962.0,1,6,5
46.0,543.0,32.0,2.5,552.0,4,9,12
57.0,749.0,44.0,5.0,414.0,6,10,12
40.0,624.0,30.0,3.75,557.0,2,13,12
8.0,120.0,3.0,3.75,418.0,3,11,0
35.0,479.0,17.0,4.375,309.0,7,11,12
62.0,1010.0,67.0,4.375,344.0,3,9,5
0.0,168.0,0.0,0.0,2.0,1,5,14
14.0,181.0,0.0,4.375,259.0,2,9,0
20.0,342.0,5.0,4.375,310.0,9,14,0
3.0,87.0,4.0,3.75,49.0,2,6,0
61.0,862.0,73.0,4.375,227.0,4,7,5
75.0,959.0,10.0,4.375,102.0,6,15,5
57.0,1094.0,6.0,4.375,240.0,3,13,5
17.0,165.0,2.0,5.0,219.0,2,7,0
55.0,506.0,1.0,4.375,607.0,1,8,12
14.0,247.0,3.0,5.0,64.0,5,7,0
22.0,574.0,10.0,4.375,169.0,6,20,0
20.0,445.0,7.0,4.375,657.0,7,12,0
9.0,213.0,4.0,4.375,429.0,2,12,0
9.0,290.0,7.0,4.375,336.0,3,16,0
22.0,445.0,8.0,3.125,94.0,5,6,0
13.0,195.0,8.0,4.375,357.0,5,8,0
42.0,735.0,32.0,5.0,896.0,6,10,5
8.0,462.0,8.0,4.375,127.0,4,8,0
0.0,191.0,0.0,5.0,38.0,2,6,14
0.0,216.0,1.0,5.0,7.0,1,3,14
19.0,759.0,42.0,3.75,758.0,5,8,5
179.0,1966.0,51.0,3.75,891.0,4,12,5
100.0,1546.0,119.0,3.125,725.0,7,9,4
10.0,347.0,55.0,3.75,667.0,1,10,12
32.0,645.0,35.0,4.375,436.0,5,11,12
40.0,429.0,10.0,5.0,496.0,3,7,12
76.0,1464.0,76.0,3.75,262.0,3,13,5
51.0,827.0,10.0,3.75,890.0,2,11,5
13.0,223.0,11.0,4.375,608.0,6,14,12
125.0,1358.0,48.0,4.375,355.0,2,6,5
8.0,223.0,5.0,0.0,296.0,3,7,11
15.0,342.0,10.0,2.5,182.0,15,23,8
13.0,436.0,5.0,4.375,155.0,4,12,0
7.0,140.0,8.0,3.125,83.0,3,5,0
23.0,389.0,29.0,3.75,625.0,2,11,12
9.0,127.0,7.0,0.0,540.0,4,10,11
30.0,301.0,3.0,4.375,635.0,2,5,12
18.0,271.0,11.0,4.375,265.0,6,18,0
33.0,676.0,21.0,5.0,487.0,5,10,8
9.0,155.0,2.0,4.375,11.0,2,6,0
50.0,799.0,57.0,4.375,1140.0,6,11,5
24.0,415.0,6.0,4.375,47.0,2,8,0
12.0,146.0,1.0,4.375,835.0,1,6,11
9.0,127.0,10.0,5.0,328.0,4,11,0
19.0,349.0,20.0,3.75,1435.0,5,16,12
19.0,246.0,14.0,4.375,682.0,7,14,12
11.0,370.0,6.0,4.375,279.0,4,14,0
21.0,356.0,24.0,4.375,241.0,5,9,12
25.0,593.0,17.0,3.75,1385.0,3,16,5
23.0,439.0,13.0,4.375,806.0,3,9,12
14.0,377.0,6.0,0.0,1287.0,2,8,11
19.0,311.0,7.0,5.0,463.0,4,21,0
8.0,107.0,3.0,5.0,360.0,1,15,0
0.0,191.0,3.0,3.75,303.0,2,6,0
10.0,300.0,29.0,3.75,1347.0,7,16,12
47.0,872.0,62.0,4.375,276.0,3,9,5
9.0,107.0,3.0,4.375,24.0,1,6,0
53.0,790.0,47.0,4.375,425.0,5,18,12
7.0,114.0,1.0,0.0,721.0,1,5,11
15.0,423.0,54.0,3.125,2217.0,4,12,5
20.0,263.0,18.0,3.75,78.0,2,7,12
118.0,1511.0,96.0,5.0,3097.0,4,19,5
27.0,426.0,18.0,3.75,468.0,6,15,12
10.0,119.0,3.0,4.375,129.0,3,8,0
10.0,157.0,3.0,2.5,13.0,1,11,11
30.0,445.0,7.0,3.75,530.0,5,13,0
21.0,352.0,5.0,4.375,89.0,7,15,0
1.0,125.0,5.0,5.0,625.0,3,13,12
18.0,349.0,24.0,5.0,1259.0,6,31,8
34.0,583.0,12.0,3.75,364.0,5,14,0
47.0,730.0,40.0,2.5,677.0,4,9,12
4.0,97.0,2.0,4.375,81.0,2,6,0
0.0,95.0,1.0,5.0,395.0,1,6,0
23.0,387.0,4.0,4.375,79.0,4,15,0
59.0,924.0,32.0,3.125,1945.0,3,13,5
72.0,825.0,8.0,4.375,60.0,3,5,5
43.0,846.0,18.0,3.75,33.0,1,7,5
56.0,699.0,26.0,4.375,686.0,5,16,12
16.0,839.0,59.0,4.375,932.0,1,10,5
0.0,19.0,1.0,3.125,1.0,1,4,14
1.0,21.0,2.0,3.75,109.0,2,10,0
3.0,41.0,3.0,0.0,81.0,2,9,14
40.0,606.0,40.0,4.375,599.0,2,15,12
0.0,32.0,1.0,0.0,2267.0,4,8,11
36.0,504.0,22.0,4.375,1266.0,5,14,12
17.0,1355.0,36.0,4.375,2529.0,4,8,9
5.0,167.0,7.0,1.25,73.0,1,4,11
58.0,917.0,54.0,3.75,473.0,6,16,5
13.0,330.0,49.0,0.0,413.0,4,8,4
30.0,476.0,10.0,0.0,337.0,7,15,8
30.0,283.0,1.0,5.0,2.0,4,4,0
2.0,52.0,1.0,3.75,36.0,4,9,14
23.0,352.0,32.0,3.75,270.0,3,9,12
48.0,849.0,44.0,3.75,480.0,1,8,5
46.0,436.0,3.0,0.0,404.0,1,6,11
6.0,280.0,4.0,3.75,126.0,1,5,0
0.0,37.0,1.0,4.375,295.0,1,8,0
56.0,822.0,54.0,3.75,316.0,2,8,12
10.0,142.0,5.0,4.375,110.0,1,6,0
36.0,356.0,2.0,4.375,410.0,3,7,12
14.0,250.0,4.0,4.375,135.0,5,9,0
12.0,280.0,16.0,3.75,214.0,2,6,12
0.0,16.0,0.0,3.75,0.0,4,5,14
11.0,126.0,1.0,3.75,130.0,1,5,0
67.0,1016.0,53.0,2.5,480.0,5,8,4
10.0,188.0,10.0,5.0,131.0,2,3,0
0.0,37.0,0.0,5.0,2505.0,4,6,11
6.0,86.0,4.0,4.375,119.0,1,4,0
74.0,1073.0,16.0,0.0,319.0,11,15,8
0.0,168.0,0.0,0.0,14.0,2,5,14
40.0,931.0,35.0,4.375,2881.0,1,16,5
2.0,57.0,2.0,3.75,243.0,2,7,0
44.0,721.0,51.0,4.375,1039.0,3,15,12
55.0,853.0,12.0,4.375,768.0,7,16,5
37.0,685.0,31.0,4.375,1239.0,8,21,8
20.0,249.0,6.0,4.375,837.0,2,10,12
18.0,339.0,31.0,5.0,617.0,4,16,12
45.0,678.0,40.0,4.375,1621.0,3,11,5
7.0,95.0,2.0,4.375,664.0,2,11,12
11.0,256.0,6.0,4.375,42.0,9,8,0
0.0,11.0,0.0,5.0,118.0,1,7,0
14.0,165.0,2.0,3.75,370.0,4,12,0
11.0,383.0,26.0,5.0,241.0,4,18,12
20.0,373.0,3.0,3.75,147.0,2,11,0
42.0,592.0,19.0,4.375,745.0,9,14,8
6.0,135.0,11.0,1.875,626.0,5,13,8
1.0,138.0,2.0,3.75,10.0,1,7,14
12.0,146.0,4.0,4.375,210.0,3,5,0
22.0,228.0,1.0,3.75,9.0,1,6,0
46.0,545.0,24.0,4.375,776.0,6,7,12
38.0,464.0,24.0,4.375,658.0,3,11,12
0.0,118.0,0.0,2.5,8.0,3,5,14
143.0,3894.0,35.0,5.0,1276.0,3,20,9
36.0,592.0,10.0,4.375,153.0,10,18,8
32.0,539.0,19.0,4.375,1485.0,9,17,5
19.0,376.0,11.0,5.0,208.0,3,3,0
31.0,881.0,33.0,5.0,659.0,2,11,5
33.0,700.0,40.0,4.375,1516.0,8,19,5
15.0,221.0,17.0,3.75,597.0,1,9,12
112.0,1653.0,129.0,3.125,482.0,1,6,4
76.0,1078.0,61.0,3.75,1017.0,5,12,5
28.0,431.0,8.0,1.25,263.0,1,6,11
114.0,1377.0,76.0,4.375,1867.0,4,12,5
21.0,245.0,2.0,4.375,41.0,3,9,0
59.0,795.0,42.0,3.75,259.0,6,9,12
29.0,519.0,33.0,4.375,861.0,7,14,12
23.0,559.0,27.0,5.0,551.0,7,15,8
10.0,150.0,2.0,3.75,65.0,2,10,0
15.0,405.0,31.0,4.375,905.0,2,10,12
11.0,235.0,25.0,5.0,1085.0,3,11,12
34.0,779.0,51.0,3.75,2013.0,8,19,5
33.0,439.0,15.0,0.0,556.0,4,6,8
15.0,211.0,9.0,3.75,117.0,2,14,0
14.0,149.0,1.0,4.375,244.0,1,9,0
69.0,884.0,24.0,5.0,1687.0,6,14,5
118.0,1453.0,76.0,4.375,2783.0,4,12,5
25.0,422.0,33.0,5.0,449.0,4,6,12
18.0,225.0,10.0,4.375,240.0,3,11,0
3.0,100.0,3.0,4.375,251.0,11,25,8
1.0,248.0,1.0,5.0,14.0,3,5,14
15.0,285.0,9.0,5.0,1959.0,6,14,5
27.0,270.0,2.0,2.5,21.0,1,6,11
36.0,572.0,8.0,4.375,93.0,7,19,0
49.0,687.0,17.0,4.375,583.0,7,19,8
20.0,659.0,28.0,3.75,335.0,8,18,8
4.0,364.0,13.0,4.375,194.0,2,8,0
531.0,8179.0,89.0,3.75,4000.0,6,16,9
7.0,320.0,41.0,4.375,1208.0,3,17,12
42.0,625.0,11.0,4.375,163.0,3,15,0
18.0,175.0,2.0,4.375,142.0,1,8,0
23.0,224.0,1.0,3.75,514.0,1,12,12
31.0,473.0,46.0,3.75,149.0,5,8,12
7.0,450.0,40.0,3.75,942.0,3,7,5
17.0,369.0,41.0,4.375,458.0,2,13,12
0.0,201.0,0.0,5.0,4.0,1,6,14
1.0,315.0,3.0,0.0,499.0,2,17,8
5.0,283.0,5.0,1.25,106.0,2,3,11
12.0,197.0,3.0,3.75,76.0,1,6,0
11.0,216.0,5.0,3.75,764.0,1,5,11
4.0,140.0,5.0,3.75,415.0,3,8,0
17.0,490.0,29.0,3.75,1217.0,2,7,12
14.0,180.0,5.0,4.375,266.0,2,7,0
8.0,88.0,1.0,4.375,76.0,2,8,0
334.0,3684.0,138.0,4.375,1401.0,4,16,9
6.0,226.0,2.0,4.375,232.0,4,8,0
4.0,41.0,1.0,0.0,7.0,9,17,8
9.0,98.0,1.0,4.375,159.0,6,11,0
45.0,754.0,37.0,4.375,1390.0,2,17,5
10.0,292.0,6.0,3.125,479.0,3,12,0
23.0,358.0,7.0,3.125,319.0,2,12,0
3.0,177.0,4.0,0.0,45.0,3,11,14
15.0,314.0,37.0,3.75,143.0,1,6,12
57.0,901.0,86.0,4.375,3004.0,6,8,5
25.0,405.0,32.0,3.75,98.0,2,6,12
35.0,505.0,7.0,3.125,80.0,5,9,0
7.0,108.0,2.0,3.75,309.0,1,6,0
1.0,28.0,4.0,4.375,72.0,5,9,0
23.0,600.0,26.0,2.5,713.0,3,11,8
0.0,2.0,0.0,3.75,27.0,4,10,14
32.0,694.0,59.0,4.375,824.0,3,10,12
17.0,271.0,5.0,4.375,267.0,2,13,0
57.0,846.0,39.0,4.375,851.0,2,7,5
25.0,502.0,45.0,4.375,965.0,3,21,12
23.0,208.0,1.0,5.0,7.0,1,8,0
8.0,441.0,11.0,4.375,1050.0,1,8,5
2.0,186.0,6.0,3.75,454.0,1,5,0
16.0,330.0,5.0,4.375,285.0,3,14,0
23.0,329.0,16.0,3.125,368.0,5,14,12
44.0,926.0,42.0,3.125,524.0,2,12,5
8.0,304.0,11.0,3.75,87.0,1,8,0
18.0,313.0,8.0,4.375,683.0,6,15,12
9.0,149.0,7.0,0.0,110.0,2,11,11
30.0,493.0,38.0,3.75,134.0,1,8,12
50.0,801.0,43.0,4.375,1395.0,4,20,5
26.0,503.0,14.0,5.0,506.0,6,10,0
1.0,13.0,1.0,4.375,38.0,2,9,14
81.0,1346.0,82.0,3.125,296.0,3,14,5
0.0,201.0,0.0,3.75,15.0,5,4,14
21.0,409.0,21.0,4.375,725.0,4,15,12
0.0,171.0,0.0,0.0,1.0,2,5,14
48.0,866.0,8.0,4.375,493.0,5,27,8
14.0,250.0,3.0,4.375,120.0,4,8,0
31.0,750.0,46.0,4.375,1412.0,3,14,5
18.0,386.0,3.0,3.75,19.0,4,11,0
47.0,582.0,29.0,4.375,493.0,1,9,12
39.0,1046.0,58.0,4.375,2046.0,5,24,5
6.0,192.0,4.0,4.375,168.0,2,12,0
1.0,27.0,1.0,5.0,1910.0,2,7,11
25.0,369.0,33.0,5.0,431.0,3,11,12
21.0,195.0,0.0,3.125,146.0,1,6,0
7.0,272.0,8.0,4.375,171.0,1,9,0
7.0,336.0,11.0,5.0,382.0,4,10,0
110.0,1588.0,92.0,3.75,432.0,4,14,5
26.0,362.0,7.0,4.375,147.0,5,11,0
27.0,504.0,30.0,3.75,1528.0,4,13,12
18.0,397.0,5.0,3.75,77.0,4,10,0
32.0,512.0,38.0,3.125,264.0,2,7,12
3.0,61.0,2.0,4.375,7.0,2,4,14
12.0,278.0,1.0,0.0,15.0,1,4,11
20.0,201.0,1.0,4.375,163.0,3,9,0
32.0,492.0,27.0,4.375,444.0,4,17,12
16.0,305.0,23.0,5.0,741.0,1,11,12
6.0,127.0,3.0,4.375,178.0,3,9,0
23.0,522.0,33.0,3.75,526.0,3,10,12
25.0,378.0,7.0,3.75,453.0,2,7,0
15.0,451.0,4.0,4.375,242.0,8,13,0
1.0,163.0,2.0,3.75,9.0,7,6,14
8.0,348.0,12.0,3.125,139.0,4,5,0
26.0,301.0,6.0,3.75,332.0,7,7,0
65.0,805.0,22.0,3.75,666.0,3,15,12
4.0,275.0,5.0,4.375,397.0,1,4,0
25.0,741.0,27.0,3.75,147.0,3,12,5
13.0,170.0,4.0,4.375,1108.0,2,13,12
8.0,228.0,8.0,4.375,424.0,3,15,0
97.0,1120.0,27.0,0.0,4595.0,9,5,4
0.0,131.0,1.0,5.0,18.0,2,10,14
